game_index,game_id,section,before_indices,after_indices,completion_index,completion,lcs_start,lcs_length,lcs_percent,seed,key,grammatical
23,5bb511c6689fc5000149c703-29,constraints,[ 0 27 28],[88 83],5,(and (preference throwToBin (exists (?d - dodgeball ?h - hexagonal_bin) (then (once (and (agent_holds ?d) (adjacent agent desk))) (hold (and (not (agent_holds ?d)) (in_motion ?d))) (once (and (not (in_motion ?d)) (in ?h ?d))) ) ) ) (preference throwAttempt (exists (?d - dodgeball) (then (once (agent_holds ?d)) (hold (and (not (agent_holds ?d)) (in_motion ?d))) (once (not (in_motion ?d))) ) ) ) )),0,399,1.0,7,7.5bb511c6689fc5000149c703-29.constraints.5,True
23,5bb511c6689fc5000149c703-29,terminal,[28 33 11],[81 45],0,(>= (total-time) 30,0,19,1.0,7,7.5bb511c6689fc5000149c703-29.terminal.0,True
23,5bb511c6689fc5000149c703-29,terminal,[28 33 11],[81 45],1,(>= (total-time) 30,0,19,1.0,7,7.5bb511c6689fc5000149c703-29.terminal.1,True
23,5bb511c6689fc5000149c703-29,terminal,[28 33 11],[81 45],2,(>= (total-score) 5) ),0,11,0.5,7,7.5bb511c6689fc5000149c703-29.terminal.2,True
23,5bb511c6689fc5000149c703-29,scoring,[42 45 54],[56 48],0,(count-once-per-objects objectOnBed) )),23,12,0.3076923076923077,7,7.5bb511c6689fc5000149c703-29.scoring.0,True
23,5bb511c6689fc5000149c703-29,scoring,[42 45 54],[56 48],1,(count-once-per-external-objects objectOnBed))),32,12,0.2553191489361702,7,7.5bb511c6689fc5000149c703-29.scoring.1,True
23,5bb511c6689fc5000149c703-29,scoring,[42 45 54],[56 48],2,(count objectOnBed) )),6,12,0.5454545454545454,7,7.5bb511c6689fc5000149c703-29.scoring.2,True
24,5b8c8e7d0c740e00019d55c3-31,setup,[59 63 89],[58 95],0,(and (exists (?h - hexagonal_bin) (game-conserved (adjacent ?h couch))) (exists (?r - railing) (game-conserved (adjacent ?r couch))) (exists (?d - dog_bed) (game-conserved (on ?d couch))) (exists (?b - ball) (game-conserved (or (on ?d ?b) (in ?h ?b)))) )),0,32,0.1254901960784313,7,7.5b8c8e7d0c740e00019d55c3-31.setup.0,True
24,5b8c8e7d0c740e00019d55c3-31,setup,[59 63 89],[58 95],1,(and (exists (?h - hexagonal_bin ?c - curved_wooden_ramp) (game-conserved (and (adjacent ?c ?h) (adjacent ?c desk) (adjacent ?c bed) ))) (exists (?c - curved_wooden_ramp ?h - hexagonal_bin) (game-conserved (adjacent ?c ?h))) )),4,52,0.2290748898678414,7,7.5b8c8e7d0c740e00019d55c3-31.setup.1,True
24,5b8c8e7d0c740e00019d55c3-31,setup,[59 63 89],[58 95],2,(and (exists (?d - desk ?h - hexagonal_bin) (game-conserved (adjacent ?d ?h))) (exists (?p - pile_of_books) (game-conserved (adjacent ?p south_wall))) )),23,22,0.1437908496732026,7,7.5b8c8e7d0c740e00019d55c3-31.setup.2,True
24,5b8c8e7d0c740e00019d55c3-31,constraints,[ 0 27 28],[88 83],0,(and (forall (?b - ball) (preference objectThrown (exists (?o - (either alarm_clock cellphone mug key_chain cd book)) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (touch ?o ?b))) ) )) ) (forall (?o - (either alarm_clock cellphone mug key_chain cd book)) (preference objectThrownFromRug (then (once (and (adjacent agent ?o) (adjacent rug agent))) (hold (and (not (adjacent agent ?o)) (adjacent rug agent))) (once (not (adjacent rug agent))) ) ) ) )),116,116,0.2248062015503876,7,7.5b8c8e7d0c740e00019d55c3-31.constraints.0,True
24,5b8c8e7d0c740e00019d55c3-31,constraints,[ 0 27 28],[88 83],1,(and (forall (?d - (either alarm_clock cellphone mug key_chain cd book ball)) (preference throwObjectToBin (exists (?h - hexagonal_bin) (then (once (agent_holds ?d)) (hold (and (not (agent_holds ?d)) (in_motion ?d) (not (exists (?g - (either game_object floor wall)) (touch ?g ?d ))))) (once (and (not (in_motion ?d)) (in ?h ?d))) ) ) ) ) )),71,91,0.2668621700879765,7,7.5b8c8e7d0c740e00019d55c3-31.constraints.1,True
24,5b8c8e7d0c740e00019d55c3-31,constraints,[ 0 27 28],[88 83],2,(and (forall (?o - (either alarm_clock cellphone mug key_chain cd book ball)) (preference objectThrownFromRug (exists (?r - rug) (then (once (agent_holds ?o)) (hold (and (not (agent_holds ?o)) (not (in_motion ?o)) (adjacent ?r agent))) (once (or (in_motion ?o) (not (adjacent ?r agent)))) ) )) ) )),4,75,0.2516778523489933,7,7.5b8c8e7d0c740e00019d55c3-31.constraints.2,True
24,5b8c8e7d0c740e00019d55c3-31,constraints,[ 0 27 28],[88 83],3,(and (forall (?o - (either alarm_clock cellphone mug key_chain cd book ball)) (preference objectThrownFromRug (exists (?h - hexagonal_bin) (then (once (and (agent_holds ?o) (adjacent agent rug))) (hold (and (not (agent_holds ?o)) (in_motion ?o))) (once (and (not (in_motion ?o)) (in ?h ?o))) ) ) ) ) )),4,75,0.2483443708609271,7,7.5b8c8e7d0c740e00019d55c3-31.constraints.3,True
24,5b8c8e7d0c740e00019d55c3-31,constraints,[ 0 27 28],[88 83],4,(and (preference throwFromBedToSideTable (exists (?o - (either alarm_clock cellphone mug key_chain cd book ball) ?s - side_table) (then (once (and (agent_holds ?o) (adjacent agent bed))) (hold (and (not (agent_holds ?o)) (in_motion ?o))) (once (and (not (in_motion ?o)) (on ?s ?o))) ) ) ) (preference throwFromSideTableToBed (exists (?o - (either alarm_clock cellphone mug key_chain cd book ball) ?b - bed) (then (once (and (agent_holds ?o) (adjacent agent side_table))) (hold (and (not (agent_holds ?o)) (in_motion ?o))) (once (and (not (in_motion ?o)) (on ?b ?o))) ) ) ) (preference throwAttempt (exists (?o - (either alarm_clock cellphone mug key_chain cd book ball)) (then (once (agent_holds ?o)) (hold (and (not (agent_holds ?o)) (in_motion ?o))) (once (not (in_motion ?o))) ) ) ) )),605,67,0.0850253807106599,7,7.5b8c8e7d0c740e00019d55c3-31.constraints.4,True
24,5b8c8e7d0c740e00019d55c3-31,constraints,[ 0 27 28],[88 83],5,(and (preference objectThrownFromRug (exists (?o - (either alarm_clock cellphone mug key_chain cd book ball) ?s - (either side_table bed)) (then (once (and (agent_holds ?o) (adjacent agent rug))) (hold (and (not (agent_holds ?o)) (in_motion ?o))) (once (and (not (in_motion ?o)) (on ?s ?o))) ) ) ) )),44,64,0.2133333333333333,7,7.5b8c8e7d0c740e00019d55c3-31.constraints.5,True
24,5b8c8e7d0c740e00019d55c3-31,terminal,[28 33 11],[81 45],0,(>= (total-score) 3,0,11,0.5789473684210527,7,7.5b8c8e7d0c740e00019d55c3-31.terminal.0,True
24,5b8c8e7d0c740e00019d55c3-31,terminal,[28 33 11],[81 45],1,(>= (total-time) 20,0,17,0.8947368421052632,7,7.5b8c8e7d0c740e00019d55c3-31.terminal.1,True
24,5b8c8e7d0c740e00019d55c3-31,terminal,[28 33 11],[81 45],2,(>= (count objectThrownFromRug) 4),10,20,0.5882352941176471,7,7.5b8c8e7d0c740e00019d55c3-31.terminal.2,True
24,5b8c8e7d0c740e00019d55c3-31,scoring,[42 45 54],[56 48],0,(external-forall-maximize (count-overlapping objectThrownFromRug) ))),0,45,0.6521739130434783,7,7.5b8c8e7d0c740e00019d55c3-31.scoring.0,True
24,5b8c8e7d0c740e00019d55c3-31,scoring,[42 45 54],[56 48],1,(+ (count objectThrownFromRug:alarm_clock) (count objectThrownFromRug:cellphone) (count objectThrownFromRug:mug) (count objectThrownFromRug:key_chain) (count objectThrownFromRug:cd) (count objectThrownFromRug:book) (count objectThrownFromRug:ball) ),9,20,0.0803212851405622,7,7.5b8c8e7d0c740e00019d55c3-31.scoring.1,True
24,5b8c8e7d0c740e00019d55c3-31,scoring,[42 45 54],[56 48],2,(+ (count objectThrownFromRug:alarm_clock) (count objectThrownFromRug:cellphone) (count objectThrownFromRug:mug) (count objectThrownFromRug:key_chain) (count objectThrownFromRug:cd) (count objectThrownFromRug:book) (count objectThrownFromRug:ball) ))),9,20,0.0796812749003984,7,7.5b8c8e7d0c740e00019d55c3-31.scoring.2,True
25,56cb8858edf8da000b6df354-32,setup,[59 63 89],[58 95],0,(and (exists (?h - hexagonal_bin) (game-conserved (or (on bed ?h) (on desk ?h)))) (exists (?d - dodgeball) (game-optional (adjacent_side bed front ?d))) (exists (?g - golfball) (game-optional (adjacent_side bed front ?g))) (forall (?b - (either dodgeball golfball)) (game-optional (or (adjacent_side desk front ?b) (on ?b desk) ))) ),0,32,0.0960960960960961,7,7.56cb8858edf8da000b6df354-32.setup.0,True
25,56cb8858edf8da000b6df354-32,setup,[59 63 89],[58 95],1,(and (forall (?c - chair) (game-conserved (not (adjacent_side desk front ?c)))) (exists (?h - hexagonal_bin ?c - curved_wooden_ramp ) (game-conserved (and (adjacent_side desk front ?c) (adjacent_side ?h front ?c back) )) ) ),0,223,0.9955357142857144,7,7.56cb8858edf8da000b6df354-32.setup.1,True
25,56cb8858edf8da000b6df354-32,setup,[59 63 89],[58 95],2,(and (exists (?h - hexagonal_bin ?c - computer_monitor) (game-conserved (and (adjacent_side desk south ?c) (adjacent_side desk north ?h) (equal_z_position desk ?c) (equal_z_position desk ?h) )) ) (exists (?d - doggie_bed) (game-optional (on ?d golfball))) )),54,43,0.1666666666666666,7,7.56cb8858edf8da000b6df354-32.setup.2,True
25,56cb8858edf8da000b6df354-32,constraints,[ 0 27 28],[88 83],0,(and (preference throwInBin (exists (?d - dodgeball ?h - hexagonal_bin) (then (once (agent_holds ?d)) (hold (and (not (agent_holds ?d)) (in_motion ?d))) (once (and (not (in_motion ?d)) (in ?h ?d))) ) ) ) (preference blockInTowerKnocked (exists (?b - (either cube_block cylindrical_block pyramid_block)) (then (once (not (object_orientation ?b upright))) ) ) ) (preference ballNeverThrown (exists (?d - (either dodgeball golfball)) (then (hold (not (agent_holds ?d))) ) ) ) )),99,117,0.2463157894736842,7,7.56cb8858edf8da000b6df354-32.constraints.0,True
25,56cb8858edf8da000b6df354-32,constraints,[ 0 27 28],[88 83],1,(and (preference throwToBin (exists (?d - dodgeball ?h - hexagonal_bin) (then (once (agent_holds ?d)) (hold (and (not (agent_holds ?d)) (in_motion ?d))) (once (and (not (in_motion ?d)) (in ?h ?d))) ) ) ) (preference throwAttempt (exists (?d - dodgeball) (then (once (agent_holds ?d)) (hold (and (not (agent_holds ?d)) (in_motion ?d))) (once (not (in_motion ?d))) ) ) ) ),99,271,0.7324324324324324,7,7.56cb8858edf8da000b6df354-32.constraints.1,True
25,56cb8858edf8da000b6df354-32,constraints,[ 0 27 28],[88 83],2,(and (forall (?b - (either cube_block cylindrical_block pyramid_block)) (preference blockInTowerKnocked (then (once (not (object_orientation ?b upright))) (hold (object_orientation ?b upright)) ) ) ) (preference ballThrownToBin:dodgeball (exists (?d - dodgeball ?h - hexagonal_bin) (then (hold (agent_holds ?d)) (once (and (not (agent_holds ?d)) (in_motion ?d))) (hold (and (not (in_motion ?d)) (not (in ?h ?d)))) (once (in ?h ?d)) ) ) ) (preference ballThrownToBin:golfball (exists (?g - golfball ?h - hexagonal_bin) (then (hold (agent_holds ?g)) (once (and (not (agent_holds ?g)) (in_motion ?g))) (hold (and (not (in_motion ?g)) (not (in ?h ?g)))) (once (in ?h ?g)) ) ) ) (preference ballNeverThrown:dodgeball (exists (?d - dodgeball) (then (once (agent_holds ?d)) (hold (not (agent_holds ?d))) ) ) ) (preference ballNeverThrown:golfball (exists (?g - golfball) (then (once (agent_holds ?g)) (hold (not (agent_holds ?g))) ) ) ) ),711,63,0.0676691729323308,7,7.56cb8858edf8da000b6df354-32.constraints.2,False
25,56cb8858edf8da000b6df354-32,constraints,[ 0 27 28],[88 83],3,(and (preference blockInTowerKnocked (exists (?b1 ?b2 ?b3 ?b4 ?b5 - (either cube_block cylindrical_block pyramid_block)) (then (hold (and (not (touch agent ?b1)) (not (touch agent ?b2)) (not (touch agent ?b3)) (not (touch agent ?b4)) (not (touch agent ?b5)) )) (once (not (object_orientation ?b1 upright))) ) ) ) (preference throwAttempt (exists (?b - (either cube_block cylindrical_block pyramid_block)) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (not (in_motion ?b))) ) ) ) )),403,90,0.1724137931034483,7,7.56cb8858edf8da000b6df354-32.constraints.3,True
25,56cb8858edf8da000b6df354-32,constraints,[ 0 27 28],[88 83],4,(and (preference throwAttempt (exists (?b - (either golfball dodgeball)) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (not (in_motion ?b))) ) )) (preference blockInTowerKnocked (exists (?b - (either cube_block cylindrical_block pyramid_block)) (then (hold (on desk ?b)) (once (not (on desk ?b))) ) ) ) ),71,90,0.2608695652173913,7,7.56cb8858edf8da000b6df354-32.constraints.4,True
25,56cb8858edf8da000b6df354-32,constraints,[ 0 27 28],[88 83],5,(and (preference binKnockedOver (exists (?h - hexagonal_bin) (then (hold (and (not (touch agent ?h)) (not (agent_holds ?h)))) (once (not (object_orientation ?h upright))) ) ) ) (preference throwAttempt (exists (?b - (either golfball dodgeball)) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (not (in_motion ?b))) ) ) ) ),4,173,0.4792243767313019,7,7.56cb8858edf8da000b6df354-32.constraints.5,True
25,56cb8858edf8da000b6df354-32,terminal,[29 34 11],[81 47],0,(>= (count throwAttempt) 2,0,25,0.9615384615384616,7,7.56cb8858edf8da000b6df354-32.terminal.0,True
25,56cb8858edf8da000b6df354-32,terminal,[29 34 11],[81 47],1,(>= (count throwAttempt) 3,0,25,0.9615384615384616,7,7.56cb8858edf8da000b6df354-32.terminal.1,True
25,56cb8858edf8da000b6df354-32,terminal,[29 34 11],[81 47],2,(>= (count throwAttempt) 3),0,25,0.925925925925926,7,7.56cb8858edf8da000b6df354-32.terminal.2,True
25,56cb8858edf8da000b6df354-32,scoring,[42 45 54],[56 48],0,(+ (* 10 (external-forall-maximize (count blockInTowerKnocked) )) (* 3 (count-per-external-objects throwAttempt)) (* 2 (count-per-external-objects blockInTowerKnocked)) (* 20 (count-per-external-objects ballThrownToBin)) (- (count ballNeverThrown)) ))),8,39,0.1547619047619047,7,7.56cb8858edf8da000b6df354-32.scoring.0,False
25,56cb8858edf8da000b6df354-32,scoring,[42 45 54],[56 48],1,(+ (* 2 (external-forall-maximize (count ballThrownToBin))) (* -2 (count blockInTowerKnocked)) (* -1 (count throwAttempt)) (* -3 (count ballNeverThrown)) ),7,35,0.2258064516129032,7,7.56cb8858edf8da000b6df354-32.scoring.1,False
25,56cb8858edf8da000b6df354-32,scoring,[42 45 54],[56 48],2,(+ (external-forall-maximize (count-overlapping ballThrownToBin) ) (external-forall-maximize (count-overlapping blockInTowerKnocked) ) (* -1 (external-forall-maximize (count-overlapping ballNeverThrown) )) (* -2 (count-overlapping ballNeverThrown)) ))),66,51,0.2023809523809523,7,7.56cb8858edf8da000b6df354-32.scoring.2,False
26,614e1599db14d8f3a5c1486a-33,setup,[59 63 89],[58 95],0,(and (exists (?c - curved_wooden_ramp ?h - hexagonal_bin) (and (game-conserved (adjacent ?c ?h)) (game-conserved (adjacent ?c top_drawer)) )) ),14,45,0.3146853146853147,7,7.614e1599db14d8f3a5c1486a-33.setup.0,True
26,614e1599db14d8f3a5c1486a-33,setup,[59 63 89],[58 95],1,(and (exists (?h - hexagonal_bin ?g - golfball ?t - tall_cylindrical_block) (and (game-conserved (and (in ?h ?g) (on side_table ?t) (adjacent ?t ?h) )) (game-optional (adjacent ?t north_wall)) ) ) ),57,46,0.2323232323232323,7,7.614e1599db14d8f3a5c1486a-33.setup.1,True
26,614e1599db14d8f3a5c1486a-33,setup,[59 63 89],[58 95],2,(and (exists (?g - golfball ?c - curved_wooden_ramp ?h - hexagonal_bin) (and (game-conserved (and (adjacent_side ?h front ?c back) (adjacent_side ?c front desk) (on desk ?g) (adjacent_side desk front ?c) )) (game-optional (in desk ?g)) ) ) (exists (?b - ball) (and (game-conserved (on ?b desk)) (game-optional (in ?b desk)) ) ) )),4,69,0.209090909090909,7,7.614e1599db14d8f3a5c1486a-33.setup.2,True
26,614e1599db14d8f3a5c1486a-33,constraints,[ 0 27 28],[88 83],0,(and (preference itemInClosedDrawerAtEnd (exists (?g - game_object) (then (once (in top_drawer ?g)) (hold true) ) ) ) )),48,21,0.175,7,7.614e1599db14d8f3a5c1486a-33.constraints.0,False
26,614e1599db14d8f3a5c1486a-33,constraints,[ 0 27 28],[88 83],1,(and (preference itemInClosedDrawerAtEnd (exists (?g - game_object) (then (once (and (agent_holds ?g) (adjacent agent desk))) (hold (and (not (agent_holds ?g)) (in_motion ?g))) (once (and (not (in_motion ?g)) (in top_drawer ?g))) ) ) ) (preference itemInClosedDrawerAtStart (exists (?g - game_object) (then (once (and (agent_holds ?g) (adjacent agent desk))) (hold (and (not (agent_holds ?g)) (in_motion ?g))) (once (and (not (in_motion ?g)) (in top_drawer ?g))) ) ) ) )),100,56,0.1188959660297239,7,7.614e1599db14d8f3a5c1486a-33.constraints.1,True
26,614e1599db14d8f3a5c1486a-33,constraints,[ 0 27 28],[88 83],2,(and (preference pickUpFromDrawer (exists (?g - game_object) (then (once (agent_holds ?g)) (hold (not (agent_holds ?g))) (once (in top_drawer ?g)) ) ) ) )),59,28,0.1806451612903225,7,7.614e1599db14d8f3a5c1486a-33.constraints.2,True
26,614e1599db14d8f3a5c1486a-33,constraints,[ 0 27 28],[88 83],3,(and (preference itemStaysInDrawer (exists (?g - game_object) (then (hold (in top_drawer ?g)) (once (not (in top_drawer ?g))) ) ) ) (preference itemInClosedDrawerAtEnd (exists (?g - game_object) (then (once (in_drawer ?g)) (hold (not (in_drawer ?g))) (once (and (in top_drawer ?g) (drawer_closed top_drawer))) ) ) ) )),99,25,0.0786163522012578,7,7.614e1599db14d8f3a5c1486a-33.constraints.3,False
26,614e1599db14d8f3a5c1486a-33,constraints,[ 0 27 28],[88 83],4,(and (preference itemsInClosedDrawer (exists (?d - drawer) (then (hold (and (not (agent_holds ?d)) (not (in_motion ?d)) (not (touch agent ?d)))) (once (and (touch agent ?d) (drawer_open ?d))) ) )) )),64,36,0.1809045226130653,7,7.614e1599db14d8f3a5c1486a-33.constraints.4,False
26,614e1599db14d8f3a5c1486a-33,constraints,[ 0 27 28],[88 83],5,(and (preference putInTopDrawer (exists (?g - game_object) (then (once (agent_holds ?g)) (once (in top_drawer ?g)) ) ) ) (preference openTopDrawer (exists (?d - top_drawer) (then (once (and (not (touch agent ?d)) (not (agent_holds ?d)))) (once (and (not (touch agent ?d)) (not (agent_holds ?d)) (open ?d))) ) ) ) )),57,28,0.0888888888888888,7,7.614e1599db14d8f3a5c1486a-33.constraints.5,True
26,614e1599db14d8f3a5c1486a-33,terminal,[28 33 11],[81 45],0,(>= (count-once-per-objects itemInClosedDrawerAtEnd) 4,3,25,0.4629629629629629,7,7.614e1599db14d8f3a5c1486a-33.terminal.0,True
26,614e1599db14d8f3a5c1486a-33,terminal,[28 33 11],[81 45],1,(>= (total-time) 10,0,17,0.8947368421052632,7,7.614e1599db14d8f3a5c1486a-33.terminal.1,True
26,614e1599db14d8f3a5c1486a-33,terminal,[28 33 11],[81 45],2,(>= (count itemInClosedDrawerAtEnd) 3,10,24,0.6486486486486487,7,7.614e1599db14d8f3a5c1486a-33.terminal.2,True
26,614e1599db14d8f3a5c1486a-33,scoring,[42 45 54],[56 48],0,(count itemInClosedDrawerAtEnd) ),6,24,0.7272727272727273,7,7.614e1599db14d8f3a5c1486a-33.scoring.0,True
26,614e1599db14d8f3a5c1486a-33,scoring,[42 45 54],[56 48],1,(count itemInClosedDrawerAtEnd) )),6,24,0.7058823529411765,7,7.614e1599db14d8f3a5c1486a-33.scoring.1,True
26,614e1599db14d8f3a5c1486a-33,scoring,[42 45 54],[56 48],2,(count itemInClosedDrawerAtEnd) )),6,24,0.7058823529411765,7,7.614e1599db14d8f3a5c1486a-33.scoring.2,True
27,615dd68523c38ecff40b29b4-35,setup,[59 62 87],[58 89],0,(and (exists (?b - blue_cube_block ?h - hexagonal_bin) (game-conserved (and (on ?b bed) (adjacent ?h bed) (adjacent_side ?h south_wall) (adjacent_side ?b south_wall) (equal_z_position ?h bed) (equal_z_position ?b bed) )) ) (exists (?b1 - blue_cube_block ?b2 - blue_cube_block) (game-conserved (and (on ?b1 side_table) (on ?b2 side_table) (adjacent ?b1 ?b2) ))) (forall (?o - (either dodgeball basketball yellow_cube_block)) (game-optional (on bed ?o)) ) )),35,37,0.0811403508771929,7,7.615dd68523c38ecff40b29b4-35.setup.0,False
27,615dd68523c38ecff40b29b4-35,setup,[59 62 87],[58 89],1,(and (forall (?c - cube_block) (game-optional (on rug ?c))) (game-optional (not (exists (?o - game_object) (above ?o desk)))) (forall (?d - dodgeball) (game-conserved (not (exists (?s - shelf) (on ?s ?d))))) )),0,210,1.0,7,7.615dd68523c38ecff40b29b4-35.setup.1,True
27,615dd68523c38ecff40b29b4-35,setup,[59 62 87],[58 89],2,(and (exists (?h - hexagonal_bin) (game-conserved (on desk ?h))) (forall (?b - ball) (game-optional (not (exists (?s - shelf) (on ?s ?b))))) (forall (?b - ball) (game-optional (on desk ?b))) ),0,51,0.265625,7,7.615dd68523c38ecff40b29b4-35.setup.2,True
27,615dd68523c38ecff40b29b4-35,constraints,[ 0 26 28],[88 83],0,(and (preference throwToBin (exists (?d - dodgeball ?h - hexagonal_bin) (then (once (and (agent_holds ?d) (adjacent agent desk))) (hold (and (not (agent_holds ?d)) (in_motion ?d))) (once (and (not (in_motion ?d)) (in ?h ?d))) ) ) ) )),0,232,0.9914529914529916,7,7.615dd68523c38ecff40b29b4-35.constraints.0,True
27,615dd68523c38ecff40b29b4-35,constraints,[ 0 26 28],[88 83],1,(and (preference throwToBin (exists (?d - dodgeball ?h - hexagonal_bin) (then (once (and (agent_holds ?d) (adjacent agent desk))) (hold (and (not (agent_holds ?d)) (in_motion ?d))) (once (and (not (in_motion ?d)) (in ?h ?d))) ) ) ) )),0,232,0.9914529914529916,7,7.615dd68523c38ecff40b29b4-35.constraints.1,True
27,615dd68523c38ecff40b29b4-35,constraints,[ 0 26 28],[88 83],2,(and (preference throwObjectToBin (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference throwMissesBin (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (not (in ?h ?b)))) ) )) ),52,56,0.1372549019607843,7,7.615dd68523c38ecff40b29b4-35.constraints.2,True
27,615dd68523c38ecff40b29b4-35,constraints,[ 0 26 28],[88 83],3,(and (preference throwInBin (exists (?b - ball ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) (preference throwAttempt (exists (?b - ball) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (not (in_motion ?b))) ) )) )),46,56,0.1559888579387186,7,7.615dd68523c38ecff40b29b4-35.constraints.3,True
27,615dd68523c38ecff40b29b4-35,constraints,[ 0 26 28],[88 83],4,(and (preference throwAttempt (exists (?b - ball) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (not (in_motion ?b))) ) ) ) )),85,44,0.2634730538922156,7,7.615dd68523c38ecff40b29b4-35.constraints.4,True
27,615dd68523c38ecff40b29b4-35,constraints,[ 0 26 28],[88 83],5,(and (preference throwToBin (exists (?d - dodgeball ?h - hexagonal_bin) (then (once (agent_holds ?d)) (hold (and (not (agent_holds ?d)) (in_motion ?d))) (once (and (not (in_motion ?d)) (in ?h ?d))) ) ) ) (preference throwAttempt (exists (?d - dodgeball) (then (once (agent_holds ?d)) (hold (and (not (agent_holds ?d)) (in_motion ?d))) (once (not (in_motion ?d))) ) ) ) )),99,272,0.7331536388140162,7,7.615dd68523c38ecff40b29b4-35.constraints.5,True
27,615dd68523c38ecff40b29b4-35,terminal,[29 34 11],[81 47],0,(>= (count throwMissesBin) 4),0,16,0.5517241379310345,7,7.615dd68523c38ecff40b29b4-35.terminal.0,True
27,615dd68523c38ecff40b29b4-35,terminal,[29 34 11],[81 47],1,(>= (count throwMissesBin) 5),0,16,0.5517241379310345,7,7.615dd68523c38ecff40b29b4-35.terminal.1,True
27,615dd68523c38ecff40b29b4-35,terminal,[29 34 11],[81 47],2,(>= (count throwMissesBin) 3),0,16,0.5517241379310345,7,7.615dd68523c38ecff40b29b4-35.terminal.2,True
27,615dd68523c38ecff40b29b4-35,scoring,[42 45 54],[56 48],0,(+ (count throwObjectToBin) (+ (count throwBallToBinOffObject) (count throwObjectToBin)) (- (count throwMissesBin)) ),37,24,0.2051282051282051,7,7.615dd68523c38ecff40b29b4-35.scoring.0,True
27,615dd68523c38ecff40b29b4-35,scoring,[42 45 54],[56 48],1,(+ (count-once-per-objects throwObjectToBin) (count-once-per-objects throwBallToBinOffObject) (- 10 (count throwMissesBin)) ))),68,24,0.1889763779527559,7,7.615dd68523c38ecff40b29b4-35.scoring.1,True
27,615dd68523c38ecff40b29b4-35,scoring,[42 45 54],[56 48],2,(+ (total-score) (- (count throwMissesBin)) (* 3 (count throwBallToBinOffObject)) ))),55,24,0.2823529411764706,7,7.615dd68523c38ecff40b29b4-35.scoring.2,True
28,5ef4c07dc8437809ba661613-36,setup,[59 63 89],[58 95],0,(and (exists (?h - hexagonal_bin) (game-conserved (or (on bed ?h) (on desk ?h)))),0,32,0.3950617283950617,7,7.5ef4c07dc8437809ba661613-36.setup.0,True
28,5ef4c07dc8437809ba661613-36,setup,[59 63 89],[58 95],1,(and (exists (?h - hexagonal_bin) (game-conserved (adjacent_side side_table front ?h))) )),0,32,0.3555555555555555,7,7.5ef4c07dc8437809ba661613-36.setup.1,True
28,5ef4c07dc8437809ba661613-36,setup,[59 63 89],[58 95],2,(and (exists (?d - dodgeball) (game-conserved (adjacent agent desk ?d))) ),28,20,0.2702702702702703,7,7.5ef4c07dc8437809ba661613-36.setup.2,False
28,5ef4c07dc8437809ba661613-36,constraints,[ 0 26 27],[88 83],0,(and (preference throwToBin (exists (?b - (either book dodgeball) ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) ) ) ),65,135,0.6164383561643836,7,7.5ef4c07dc8437809ba661613-36.constraints.0,True
28,5ef4c07dc8437809ba661613-36,constraints,[ 0 26 27],[88 83],1,(and (forall (?b - (either ball)) (preference throwAttempt (exists (?d - dodgeball) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (not (in_motion ?b))) ) )) ) (preference throwToBin (exists (?b - (either ball) ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) )) ),250,135,0.3349875930521092,7,7.5ef4c07dc8437809ba661613-36.constraints.1,True
28,5ef4c07dc8437809ba661613-36,constraints,[ 0 26 27],[88 83],2,(and (preference throwToBin (exists (?b - (either book dodgeball) ?h - hexagonal_bin) (then (once (agent_holds ?b)) (hold (and (not (agent_holds ?b)) (in_motion ?b))) (once (and (not (in_motion ?b)) (in ?h ?b))) ) ) ) ),65,135,0.6164383561643836,7,7.5ef4c07dc8437809ba661613-36.constraints.2,True
